PWGTP,WGTP,AGEP,SEX,MAR,HISP,RAC1P,CIT,SCHL,WKHP,WKWN,WAGP,HINCP,INDP,ESR,FS,SERIALNO,R65,NOC,NRC,FER,PUMA,ADJINC,HUPAOC,HUPARC,state,HHSIZE,SQ_AGEP,EDU1,EDU2,EDU3,EDU4,EDU5,BLW21,EDU_AGE,MARRIED,ADJ_WAGP,ADJ_HINCP,INDP_cat,INDP_prefix,INDP_code,IND1,IND2,IND3,IND4,IND5,IND6,OC_under6,FER_MAR,NOC_MAR,OCunder6_MAR,unemp_reg,fs_availibility,fs_lagreceipt,avg_WAGP,avg_HINCP,SIMBENEFIT,SQ_SIMBENEFIT,SIMBENEFIT_SNAP,SB_EDU2,SB_EDU3,SB_EDU4,SB_EDU5,hrs_elast,WKHP_NAP,WKHP_SNAP,WKHP_change,WKHP_change_pct
155,105,23,1,5,03,9,2,19,37,52,21400.0,57100.0,8680,1.0,1,2023HU1424301,0,0.0,0,0,1500,1.019518,4,4,72,3,529,0,0,1,0,0,0,0,0,21817.6852,58214.47779999999,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,4.935338594389125,0.08030826016787515,488,11168.401577812758,47486.50898618547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,32.685277306124895,32.685277306124895,0.0,0.0
80,51,24,1,5,03,1,2,19,40,2,960.0,3960.0,9470,1.0,1,2023HU1425136,0,0.0,0,0,1900,1.019518,4,4,72,3,576,0,0,1,0,0,0,0,0,978.7372799999999,4037.29128,"ADM-Justice, Public Order, And Safety Activities",ADM,1,0,0,0,0,1,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,28215.653733802323,55705.275324593036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,32.77766626499399,32.77766626499399,0.0,0.0
206,145,31,1,1,03,9,2,24,1,52,51000.0,121000.0,8191,1.0,0,2023HU1425660,0,0.0,0,0,1300,1.019518,4,4,72,2,961,0,0,0,0,1,0,0,1,51995.418,123361.67799999999,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,60664.80128232931,101832.61479692777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.71989604618664,38.71989604618664,0.0,0.0
42,48,50,1,1,03,9,2,22,40,52,76000.0,114300.0,6290,1.0,0,2023HU1425725,0,0.0,0,0,500,1.019518,4,4,72,4,2500,0,0,0,0,1,0,0,1,77483.36799999999,116530.9074,TRN-Support Activities For Transportation,TRN,17,0,0,1,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,19273.39794656632,54220.848773646016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,43.21082282948545,43.21082282948545,0.0,0.0
111,85,51,1,5,03,1,2,9,25,52,5500.0,29100.0,0170,1.0,1,2023HU1425907,2,0.0,1,0,400,1.019518,4,2,72,5,2601,1,0,0,0,0,0,0,0,5607.348999999999,29667.973799999996,AGR-Crop Production,AGR,2,1,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,4714.479678122635,36480.67885994124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,35.589773730199276,35.589773730199276,0.0,0.0
85,85,54,1,1,03,1,2,7,40,52,0.0,15000.0,0770,1.0,1,2023HU1426200,0,1.0,1,0,1101,1.019518,2,2,72,3,2916,1,0,0,0,0,0,0,1,0.0,15292.769999999999,CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),CON,3,1,0,0,0,0,0,0,0,1.0,0,4.2539866393707575,0.07692561953670343,1149,7082.959544551644,7082.518963573726,3554.409176057648,12633824.590842808,6864.772038638102,0.0,0.0,0.0,0.0,-0.14055576401209682,30.03947275409486,24.803265460444532,-5.236207293650327,-17.431089208902804
351,225,49,1,5,03,9,2,21,40,52,36600.0,78600.0,4670,1.0,0,2023HU1426222,0,1.0,1,0,600,1.019518,2,2,72,3,2401,0,0,0,1,0,0,0,0,37314.358799999995,80134.1148,RET-Automobile Dealers,RET,14,0,0,1,0,0,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,14329.57619114754,35874.449380908845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.99612877580874,39.99612877580874,0.0,0.0
219,219,28,1,5,03,9,2,23,40,40,40000.0,40000.0,7270,,0,2023HU1427413,0,0.0,0,0,1102,1.019518,4,4,72,1,784,0,0,0,0,1,0,0,0,40780.719999999994,40780.719999999994,PRF-Legal Services,PRF,13,0,0,0,0,1,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,36736.22782825726,36736.22782825726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,37.4526854439156,37.4526854439156,0.0,0.0
98,97,58,1,1,03,9,2,21,40,52,18900.0,100900.0,7870,1.0,0,2023HU1428025,0,1.0,1,0,2100,1.019518,2,2,72,3,3364,0,0,0,1,0,0,0,1,19268.890199999998,102869.36619999999,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",EDU,4,0,0,0,0,0,1,0,0,1.0,0,4.888446514423077,0.07949317081396189,431,46849.01763047876,83625.27618761745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.79484210352846,36.79484210352846,0.0,0.0
70,69,41,1,5,03,8,2,22,40,52,284000.0,568000.0,6991,1.0,0,2023HU1428362,0,0.0,0,0,1101,1.019518,4,4,72,2,1681,0,0,0,0,1,0,0,0,289543.11199999996,579086.2239999999,FIN-Insurance Carriers,FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,75185.28055933503,150370.56111867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,54.66421342418071,54.66421342418071,0.0,0.0
72,69,39,1,5,03,8,2,22,40,52,284000.0,568000.0,6991,1.0,0,2023HU1428362,0,0.0,0,0,1101,1.019518,4,4,72,2,1521,0,0,0,0,1,0,0,0,289543.11199999996,579086.2239999999,FIN-Insurance Carriers,FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,75185.28055933503,150370.56111867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,54.49910409005043,54.49910409005043,0.0,0.0
109,109,48,1,3,03,2,2,20,60,52,48000.0,82900.0,7480,1.0,1,2023HU1428404,1,1.0,1,0,1000,1.019518,1,1,72,3,2304,0,0,1,0,0,0,0,0,48936.863999999994,84518.0422,PRF-Veterinary Services,PRF,13,0,0,0,0,1,0,1,0,0.0,0,4.015505711072972,0.05571141487096838,575,25317.640402942037,36117.088417145715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.97105470233694,38.97105470233694,0.0,0.0
150,71,28,1,5,03,9,2,24,25,10,1800.0,4200.0,6370,0.0,1,2023HU1428568,0,0.0,0,0,100,1.019518,4,4,72,2,784,0,0,0,0,1,0,0,0,1835.1324,4281.9756,TRN-Postal Service,TRN,17,0,0,1,0,0,0,0,0,0.0,0,7.510778307238485,0.1327836599625981,732,19198.50506610878,36016.26335886703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.15182548032104,36.15182548032104,0.0,0.0
79,78,45,1,1,03,8,2,19,45,52,60000.0,120000.0,8980,1.0,0,2023HU1428602,0,0.0,0,0,200,1.019518,4,4,72,2,2025,0,0,1,0,0,0,0,1,61171.079999999994,122342.15999999999,SRV-Beauty Salons,SRV,16,0,0,0,0,1,0,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,11680.839228422617,18668.183399033802,0.0,0.0,796.0655126073302,0.0,0.0,0.0,0.0,-0.0,40.46916035156588,39.2099739069449,-1.2591864446209797,-3.11147163341692
63,63,89,1,2,03,9,2,21,20,52,31400.0,84250.0,7071,1.0,0,2023HU1429220,1,0.0,0,0,1200,1.019518,4,4,72,1,7921,0,0,0,1,0,0,0,0,32012.865199999997,85894.3915,"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",FIN,7,0,0,0,1,0,0,0,0,0.0,0,2.9014684983420183,0.06661025797972887,371,74973.56100071479,74973.56100071479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,24.26109736860814,24.26109736860814,0.0,0.0
38,37,56,1,1,24,8,1,22,40,50,64000.0,78000.0,6991,1.0,0,2023HU1429236,0,0.0,0,0,1400,1.019518,4,4,72,2,3136,0,0,0,0,1,0,0,1,65249.151999999995,79522.404,FIN-Insurance Carriers,FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2574845220931214,0.062304137180691305,408,79052.52349168141,79052.296803502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,42.311770313126445,42.311770313126445,0.0,0.0
94,175,50,1,1,03,9,2,19,40,52,40000.0,122000.0,3580,1.0,0,2023HU1429423,0,0.0,0,0,600,1.019518,4,4,72,5,2500,0,0,1,0,0,0,0,1,40780.719999999994,124381.196,"MFG-Aircraft, Aircraft Engine, And Aircraft Parts",MFG,10,0,1,0,0,0,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,31487.260727184093,104680.91379905825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,41.05992561846605,41.05992561846605,0.0,0.0
284,175,24,1,5,03,9,2,21,40,52,45000.0,122000.0,7280,1.0,0,2023HU1429423,0,0.0,0,0,600,1.019518,4,4,72,5,576,0,0,0,1,0,0,0,0,45878.31,124381.196,"PRF-Accounting, Tax Preparation, Bookkeeping, And Payroll Services",PRF,13,0,0,0,0,1,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,28215.597152494414,104680.91379905825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.12034352391569,36.12034352391569,0.0,0.0
44,47,56,1,1,03,2,1,22,40,52,85000.0,114400.0,2290,1.0,0,2023HU1429545,0,0.0,0,0,200,1.019518,4,4,72,2,3136,0,0,0,0,1,0,0,1,86659.03,116632.85919999999,"MFG-Basic Chemical, And Other Chemical Product And Preparation Chemicals",MFG,10,0,1,0,0,0,0,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,40765.97042665283,59832.544511427914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,43.99939316035767,43.99939316035767,0.0,0.0
138,138,74,1,1,03,2,2,14,3,52,0.0,107300.0,8564,1.0,1,2023HU1430635,1,0.0,1,0,1300,1.019518,4,1,72,5,5476,1,0,0,0,0,0,0,1,0.0,109394.28139999999,"ENT-Independent Artists, Writers, And Performers",ENT,5,0,0,0,0,0,1,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,16479.709189174864,106785.29236147366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,27.850297474582696,27.850297474582696,0.0,0.0
250,138,29,1,5,03,8,2,21,40,52,52000.0,107300.0,1270,1.0,1,2023HU1430635,1,0.0,1,0,1300,1.019518,4,1,72,5,841,0,0,0,1,0,0,0,0,53014.935999999994,109394.28139999999,"MFG-Bakeries And Tortilla, Except Retail Bakeries",MFG,10,0,1,0,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,49188.3808903066,106785.29236147366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.95979999900359,39.95979999900359,0.0,0.0
223,138,37,1,1,03,8,1,21,20,52,25000.0,107300.0,4881,1.0,1,2023HU1430635,1,0.0,1,0,1300,1.019518,4,1,72,5,1369,0,0,0,1,0,0,0,1,25487.949999999997,109394.28139999999,RET-Hardware Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,24541.49030048042,106785.29236147366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.71500074319786,39.71500074319786,0.0,0.0
128,127,69,1,1,03,1,2,22,40,52,54000.0,63000.0,2190,1.0,0,2023HU1431257,2,0.0,0,0,1800,1.019518,4,4,72,2,4761,0,0,0,0,1,0,0,1,55053.971999999994,64229.634,MFG-Pharmaceutical And Medicine,MFG,10,0,1,0,0,0,0,0,0,0.0,0,6.303287380699894,0.11058868333553046,583,25814.706484655857,25814.538878518084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.47890827146711,38.47890827146711,0.0,0.0
88,87,54,1,1,03,2,2,16,20,52,52000.0,63000.0,0770,1.0,0,2023HU1431775,0,0.0,0,0,700,1.019518,4,4,72,2,2916,0,1,0,0,0,0,0,1,53014.935999999994,64229.634,CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),CON,3,1,0,0,0,0,0,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,15247.865109487286,37424.369201918475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,40.01261994905291,40.01261994905291,0.0,0.0
306,118,41,1,5,03,8,2,21,40,52,21100.0,85000.0,1990,1.0,0,2023HU1432001,2,0.0,0,0,800,1.019518,4,4,72,3,1681,0,0,0,1,0,0,0,0,21511.8298,86659.03,MFG-Printing And Related Support Activities,MFG,10,0,1,0,0,0,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,32697.997469433158,70117.51723407484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,40.23316641747931,40.23316641747931,0.0,0.0
20,20,29,1,1,03,9,2,21,40,52,19200.0,54600.0,8680,1.0,0,2023HU1432773,0,0.0,0,0,100,1.019518,4,4,72,2,841,0,0,0,1,0,0,0,1,19574.7456,55665.682799999995,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,7.510778307238485,0.1327836599625981,732,17159.351241532255,55746.70624922925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.10789451652713,36.10789451652713,0.0,0.0
346,346,30,1,1,03,9,2,21,40,52,284000.0,284000.0,2290,1.0,0,2023HU1432828,0,1.0,1,0,2200,1.019518,1,1,72,3,900,0,0,0,1,0,0,0,1,289543.11199999996,289543.11199999996,"MFG-Basic Chemical, And Other Chemical Product And Preparation Chemicals",MFG,10,0,1,0,0,0,0,1,0,1.0,1,3.2887874195516544,0.045960192845217324,247,88766.4763214822,88766.04314709124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,53.85985907571187,53.85985907571187,0.0,0.0
74,65,52,1,1,03,9,2,10,40,52,19600.0,38800.0,8770,1.0,0,2023HU1434618,0,0.0,0,0,1200,1.019518,4,4,72,2,2704,1,0,0,0,0,0,0,1,19982.552799999998,39557.2984,"SRV-Automotive Repair And Maintenance, Except Car Washes",SRV,16,0,0,0,0,1,0,0,0,0.0,0,2.9014684983420183,0.06661025797972887,371,9295.596214383044,74419.89108929402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.42083691784014,36.42083691784014,0.0,0.0
84,83,50,1,1,03,9,2,21,25,20,0.0,83000.0,7470,0.0,0,2023HU1435847,0,0.0,0,0,1200,1.019518,4,4,72,2,2500,0,0,0,1,0,0,0,1,0.0,84619.99399999999,"PRF-Advertising, Public Relations, And Related Services",PRF,13,0,0,0,0,1,0,0,0,0.0,0,2.9014684983420183,0.06661025797972887,371,53756.22587679933,87516.20775567682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,37.82033298753043,37.82033298753043,0.0,0.0
462,118,59,1,5,03,9,2,13,40,52,13400.0,21000.0,0770,1.0,1,2023HU1436491,0,0.0,0,0,200,1.019518,4,4,72,2,3481,1,0,0,0,0,0,0,0,13661.5412,21409.877999999997,CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),CON,3,1,0,0,0,0,0,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,11392.522759781192,22785.045519562384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,34.690491178590605,34.690491178590605,0.0,0.0
63,75,50,1,1,03,8,2,16,40,12,4800.0,28800.0,9370,,0,2023HU1437174,1,0.0,0,0,1900,1.019518,4,4,72,2,2500,0,1,0,0,0,0,0,1,4893.6864,29362.1184,ADM-Executive Offices And Legislative Bodies,ADM,1,0,0,0,0,1,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,28215.653733802323,43751.12130077668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,37.26212098831341,37.26212098831341,0.0,0.0
53,54,31,1,1,03,8,2,13,40,26,14600.0,26500.0,7580,,1,2023HU1437336,0,3.0,3,0,900,1.019518,2,2,72,5,961,1,0,0,0,0,0,0,1,14884.9628,27017.227,PRF-Employment Services,PRF,13,0,0,0,0,1,0,0,0,3.0,0,5.055797238509552,0.08522458255736877,755,17986.839625249344,33777.06869949298,0.0,0.0,3620.106551196017,0.0,0.0,0.0,0.0,-0.0,34.934053828594394,29.2079056345599,-5.726148194034494,-16.391307525116076
73,73,50,1,5,03,1,2,19,40,4,2400.0,10700.0,2170,1.0,1,2023HU1437901,1,0.0,0,0,300,1.019518,4,4,72,2,2500,0,0,1,0,0,0,0,0,2446.8432,10908.8426,"MFG-Resin, Synthetic Rubber, And Artificial And Synthetic Fibers And Filaments",MFG,10,0,1,0,0,0,0,0,0,0.0,0,7.1568657970924265,0.0855908756145624,413,20081.086145312856,20080.88025920972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.216773259960064,38.216773259960064,0.0,0.0
86,113,39,1,5,03,9,2,21,40,52,53000.0,101000.0,8191,1.0,0,2023HU1438106,0,1.0,1,0,1600,1.019518,2,2,72,3,1521,0,0,0,1,0,0,0,0,54034.454,102971.318,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,6.508288582769087,0.10059756674261638,478,22875.884099728995,51988.55738539448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.0560566433659,39.0560566433659,0.0,0.0
135,136,50,1,1,03,9,2,20,40,8,0.0,22800.0,0770,1.0,0,2023HU1438214,0,0.0,0,0,2200,1.019518,4,4,72,3,2500,0,0,1,0,0,0,0,1,0.0,23245.0104,CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),CON,3,1,0,0,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,15040.953701616245,73199.7341679035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,37.521823976339576,37.521823976339576,0.0,0.0
260,123,46,1,3,03,8,2,16,40,52,12000.0,31500.0,0180,1.0,0,2023HU1438526,1,0.0,0,0,2100,1.019518,4,4,72,2,2116,0,1,0,0,0,0,0,0,12234.215999999999,32114.817,AGR-Animal Production And Aquaculture,AGR,2,1,0,0,0,0,0,0,0,0.0,0,4.888446514423077,0.07949317081396189,431,15108.285790476188,15108.07142756947,0.0,0.0,2804.851193261536,0.0,0.0,0.0,0.0,-0.0,37.70809503981906,33.27148706497263,-4.436607974846424,-11.765664561313553
73,66,42,1,1,03,8,2,22,35,52,117000.0,247000.0,7680,1.0,0,2023HU1438590,0,4.0,4,0,500,1.019518,2,2,72,6,1764,0,0,0,0,1,0,0,1,119283.60599999999,251820.94599999997,PRF-Investigation And Security Services,PRF,13,0,0,0,0,1,0,0,0,4.0,0,6.806627190621449,0.10526073160050096,825,23428.523639999996,62933.16667716236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,44.806228447098775,44.806228447098775,0.0,0.0
65,63,63,1,1,03,8,2,21,40,52,35000.0,158000.0,2190,1.0,0,2023HU1438649,0,0.0,0,0,400,1.019518,4,4,72,4,3969,0,0,0,1,0,0,0,1,35683.13,161083.84399999998,MFG-Pharmaceutical And Medicine,MFG,10,0,1,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,23678.498465152887,85690.85139780655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.17902627980993,39.17902627980993,0.0,0.0
72,63,28,1,5,03,8,2,21,40,52,95000.0,158000.0,2190,1.0,0,2023HU1438649,0,0.0,0,0,400,1.019518,4,4,72,4,784,0,0,0,1,0,0,0,0,96854.20999999999,161083.84399999998,MFG-Pharmaceutical And Medicine,MFG,10,0,1,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,23678.498465152887,85690.85139780655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,42.07448693847849,42.07448693847849,0.0,0.0
73,63,23,1,5,03,8,2,19,40,52,20000.0,158000.0,8891,1.0,0,2023HU1438649,0,0.0,0,0,400,1.019518,4,4,72,4,529,0,0,1,0,0,0,0,0,20390.359999999997,161083.84399999998,SRV-Personal And Household Goods Repair And Maintenance,SRV,16,0,0,0,0,1,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,18062.77234587156,85690.85139780655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,33.47803224247221,33.47803224247221,0.0,0.0
168,167,40,1,5,03,1,2,21,40,52,13000.0,13000.0,0290,1.0,1,2023HU1439294,0,0.0,0,0,500,1.019518,4,4,72,1,1600,0,0,0,1,0,0,0,0,13253.733999999999,13253.733999999999,AGR-Support Activities For Agriculture And Forestry,AGR,2,1,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,11577.193288888888,11577.193288888888,0.0,0.0,18.302201054845916,0.0,0.0,0.0,0.0,-0.0,38.39297373487919,38.36402400258956,-0.02894973228963238,-0.07540372488347306
177,178,28,1,5,03,9,2,16,40,16,6300.0,6300.0,0770,1.0,1,2023HU1439472,0,0.0,0,0,2000,1.019518,4,4,72,1,784,0,1,0,0,0,0,0,0,6422.9634,6422.9634,CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),CON,3,1,0,0,0,0,0,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,11708.06297696346,11708.06297696346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,35.006095379701335,35.006095379701335,0.0,0.0
169,169,42,1,1,03,9,2,20,40,52,25000.0,65000.0,7590,1.0,0,2023HU1440466,0,1.0,1,0,1102,1.019518,2,2,72,4,1764,0,0,1,0,0,0,0,1,25487.949999999997,66268.67,PRF-Business Support Services,PRF,13,0,0,0,0,1,0,0,0,1.0,0,4.2539866393707575,0.07692561953670343,1149,36736.22782825726,64163.62579029585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,38.45202271441824,38.45202271441824,0.0,0.0
183,182,41,1,3,03,9,2,20,40,52,39600.0,39600.0,4380,1.0,0,2023HU1440531,0,0.0,0,0,1700,1.019518,4,4,72,1,1681,0,0,1,0,0,0,0,0,40372.9128,40372.9128,"WHL-Drugs, Druggists' Sundries, And Chemical And Allied Products Merchant Wholesalers",WHL,20,0,0,1,0,0,0,0,0,0.0,0,6.76604818940949,0.09178260814523174,694,28294.717419775276,28294.717419775276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.27241645619715,39.27241645619715,0.0,0.0
80,80,67,1,4,03,9,2,16,30,52,0.0,26100.0,4991,1.0,1,2023HU1440624,1,0.0,0,0,600,1.019518,4,4,72,2,4489,0,1,0,0,0,0,0,0,0.0,26609.4198,"RET-Beer, Wine, And Liquor Retailers",RET,14,0,0,1,0,0,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,14329.57619114754,28659.15238229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,33.22782628655003,33.22782628655003,0.0,0.0
60,80,25,1,5,03,9,2,20,40,32,16000.0,26100.0,5392,0.0,1,2023HU1440624,1,0.0,0,0,600,1.019518,4,4,72,2,625,0,0,1,0,0,0,0,0,16312.287999999999,26609.4198,"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",RET,14,0,0,1,0,0,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,14329.57619114754,28659.15238229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,34.77514602409097,34.77514602409097,0.0,0.0
279,113,36,1,4,05,8,5,15,40,52,0.0,79100.0,7770,1.0,0,2023HU1441209,0,0.0,0,0,900,1.019518,4,4,72,3,1296,1,0,0,0,0,0,0,0,0.0,80643.8738,PRF-Landscaping Services,PRF,13,0,0,0,0,1,0,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,17986.839625249344,38639.93494812274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,34.32267465166073,34.32267465166073,0.0,0.0
204,252,63,1,3,03,8,2,15,15,52,0.0,5000.0,7770,1.0,1,2023HU1441213,0,0.0,0,0,800,1.019518,4,4,72,2,3969,1,0,0,0,0,0,0,0,0.0,5097.589999999999,PRF-Landscaping Services,PRF,13,0,0,0,0,1,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,12202.603038759691,12202.432459860504,372.2898009961312,138599.69592573895,2680.2188389923626,0.0,0.0,0.0,0.0,-0.03925826567963225,31.690795963389363,28.040200737534555,-3.650595225854808,-11.519417909452764
60,59,22,1,1,03,8,2,19,40,52,17000.0,17000.0,0190,1.0,1,2023HU1441973,0,0.0,0,0,400,1.019518,4,4,72,2,484,0,0,1,0,0,0,0,1,17331.806,17331.806,AGR-Forestry Except Logging,AGR,2,1,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,4714.479678122635,4714.285381380739,2554.374659987305,6524829.903585261,4862.303697983537,0.0,2554.374659987305,0.0,0.0,-0.10101034071318543,33.11746455965656,29.466869333801764,-3.650595225854797,-11.023172439057802
353,151,31,1,5,03,9,2,21,40,52,22200.0,52130.0,7890,1.0,1,2023HU1442045,0,0.0,0,0,1700,1.019518,4,4,72,4,961,0,0,0,1,0,0,0,0,22633.2996,53147.47334,"EDU-Other Schools And Instruction, And Educational Support Services",EDU,4,0,0,0,0,0,1,0,0,0.0,0,6.76604818940949,0.09178260814523174,694,21155.729575488916,90206.31455240991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,36.01839544931499,36.01839544931499,0.0,0.0
25,25,52,1,1,03,9,2,21,40,52,26400.0,57900.0,9490,1.0,0,2023HU1442680,1,2.0,2,0,1900,1.019518,2,2,72,5,2704,0,0,0,1,0,0,0,1,26915.275199999996,59030.0922,"ADM-Administration Of Environmental Quality, And Housing Programs, Urban Planning And Community Development",ADM,1,0,0,0,0,1,0,0,0,2.0,0,8.341374917975838,0.1686968590788813,1065,28215.653733802323,43750.41856510526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.0856300774319,39.0856300774319,0.0,0.0
78,78,63,1,1,03,1,2,16,40,52,40000.0,43900.0,8680,1.0,1,2023HU1443181,1,0.0,0,0,1800,1.019518,4,4,72,2,3969,0,1,0,0,0,0,0,1,40780.719999999994,44756.8402,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,6.303287380699894,0.11058868333553046,583,18651.444425531914,18651.27681939414,0.0,0.0,1772.3427827341409,0.0,0.0,0.0,0.0,-0.0,35.84778823345751,33.04436317371438,-2.8034250597431267,-7.820357120740382
159,158,39,1,5,03,9,2,20,40,52,30000.0,36600.0,9470,1.0,1,2023HU1443338,0,1.0,1,0,1800,1.019518,2,2,72,3,1521,0,0,1,0,0,0,0,0,30585.539999999997,37314.358799999995,"ADM-Justice, Public Order, And Safety Activities",ADM,1,0,0,0,0,1,0,0,0,0.0,0,6.303287380699894,0.11058868333553046,583,50616.722659945364,75111.88986597766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,37.752740460365565,37.752740460365565,0.0,0.0
